Order ID,Product,Category,Sales,Profit,Date,Region,Year,Month,Profit Margin
ORD-2887,Monitor,Technology,638.55,63.69,2024-05-17,West,2024,2024-05,0.1
ORD-2888,Chair,Furniture,167.18,45.56,2024-05-14,Central,2024,2024-05,0.273
ORD-2889,Phone,Technology,438.0,126.93,2025-04-24,West,2025,2025-04,0.29
ORD-2890,Pen Set,Office Supplies,14.4,1.62,2025-01-15,Central,2025,2025-01,0.112
ORD-2891,Bookcase,Furniture,263.32,46.61,2023-06-07,Central,2023,2023-06,0.177
ORD-2892,Binder,Office Supplies,30.05,-2.53,2023-07-17,West,2023,2023-07,-0.084
ORD-2893,Tablet,Technology,731.3,51.56,2023-08-03,Central,2023,2023-08,0.071
ORD-2894,Envelope,Office Supplies,38.39,12.26,2025-08-10,West,2025,2025-08,0.319
ORD-2895,Phone,Technology,171.82,-2.16,2023-05-13,South,2023,2023-05,-0.013
ORD-2896,Paper,Office Supplies,30.05,5.63,2025-09-03,Central,2025,2025-09,0.187
ORD-2897,Bookcase,Furniture,101.64,15.42,2023-02-26,Central,2023,2023-02,0.152
ORD-2898,Table,Furniture,169.8,58.34,2025-07-14,West,2025,2025-07,0.344
ORD-2899,Sofa,Furniture,173.08,-7.04,2023-10-23,South,2023,2023-10,-0.041
ORD-2900,Sofa,Furniture,112.58,5.45,2025-01-03,East,2025,2025-01,0.048
ORD-2901,Sofa,Furniture,207.57,33.45,2023-11-27,South,2023,2023-11,0.161
ORD-2902,Desk,Furniture,683.39,172.93,2025-10-10,East,2025,2025-10,0.253
ORD-2903,Tablet,Technology,219.18,56.8,2025-04-14,South,2025,2025-04,0.259
ORD-2904,Chair,Furniture,88.71,24.93,2024-12-28,Central,2024,2024-12,0.281
ORD-2905,Desk,Furniture,222.1,29.32,2025-04-02,Central,2025,2025-04,0.132
ORD-2906,Bookcase,Furniture,92.39,1.88,2023-07-12,South,2023,2023-07,0.02
ORD-2907,Paper,Office Supplies,12.1,3.76,2023-07-15,Central,2023,2023-07,0.311
ORD-2908,Bookcase,Furniture,59.36,12.39,2024-09-19,South,2024,2024-09,0.209
ORD-2909,Desk,Furniture,360.43,67.57,2025-10-17,West,2025,2025-10,0.187
ORD-2910,Binder,Office Supplies,22.34,0.84,2023-12-29,Central,2023,2023-12,0.038
ORD-2911,Sofa,Furniture,160.57,28.98,2025-06-30,West,2025,2025-06,0.18
ORD-2912,Bookcase,Furniture,329.32,-1.25,2023-08-09,Central,2023,2023-08,-0.004
ORD-2913,Table,Furniture,464.54,9.24,2023-11-14,West,2023,2023-11,0.02
ORD-2914,Envelope,Office Supplies,29.9,2.64,2025-07-06,South,2025,2025-07,0.088
ORD-2915,Bookcase,Furniture,394.12,40.95,2024-05-05,West,2024,2024-05,0.104
ORD-2916,Bookcase,Furniture,91.01,10.15,2025-09-10,East,2025,2025-09,0.112
ORD-2917,Paper,Office Supplies,18.41,-3.47,2024-10-18,East,2024,2024-10,-0.188
ORD-2918,Pen Set,Office Supplies,53.29,8.46,2024-08-01,West,2024,2024-08,0.159
ORD-2919,Pen Set,Office Supplies,49.97,0.26,2025-06-10,South,2025,2025-06,0.005
ORD-2920,Tablet,Technology,245.9,47.42,2025-03-07,South,2025,2025-03,0.193
ORD-2921,Paper,Office Supplies,28.89,6.65,2024-01-21,East,2024,2024-01,0.23
ORD-2922,Envelope,Office Supplies,42.63,9.42,2024-10-04,West,2024,2024-10,0.221
ORD-2923,Phone,Technology,328.07,31.59,2024-12-21,West,2024,2024-12,0.096
ORD-2924,Tablet,Technology,152.7,41.33,2025-11-07,West,2025,2025-11,0.271
ORD-2925,Table,Furniture,184.54,48.28,2024-03-29,West,2024,2024-03,0.262
ORD-2926,Sofa,Furniture,196.86,42.99,2023-04-03,East,2023,2023-04,0.218
ORD-2927,Laptop,Technology,96.05,16.12,2024-11-08,West,2024,2024-11,0.168
ORD-2928,Phone,Technology,233.67,69.43,2023-11-16,East,2023,2023-11,0.297
ORD-2929,Tablet,Technology,850.98,137.41,2024-02-24,Central,2024,2024-02,0.161
ORD-2930,Laptop,Technology,166.8,29.29,2025-04-27,South,2025,2025-04,0.176
ORD-2931,Printer,Technology,544.31,97.18,2025-03-20,East,2025,2025-03,0.179
ORD-2932,Binder,Office Supplies,80.06,17.23,2023-08-23,East,2023,2023-08,0.215
ORD-2933,Sofa,Furniture,261.23,49.72,2023-12-09,Central,2023,2023-12,0.19
ORD-2934,Pen Set,Office Supplies,25.27,3.42,2024-08-09,Central,2024,2024-08,0.135
ORD-2935,Table,Furniture,147.59,-19.82,2023-06-27,West,2023,2023-06,-0.134
ORD-2936,Table,Furniture,71.76,8.76,2023-08-12,South,2023,2023-08,0.122
ORD-2937,Chair,Furniture,450.76,145.19,2025-06-11,West,2025,2025-06,0.322
ORD-2938,Paper,Office Supplies,60.91,-6.46,2024-03-06,West,2024,2024-03,-0.106
ORD-2939,Bookcase,Furniture,363.2,5.5,2023-12-26,Central,2023,2023-12,0.015
ORD-2940,Phone,Technology,660.65,86.33,2024-08-20,West,2024,2024-08,0.131
ORD-2941,Phone,Technology,682.81,7.27,2025-06-21,East,2025,2025-06,0.011
ORD-2942,Binder,Office Supplies,32.44,5.34,2024-10-12,West,2024,2024-10,0.165
ORD-2943,Paper,Office Supplies,24.38,9.01,2024-10-20,West,2024,2024-10,0.37
ORD-2944,Chair,Furniture,159.36,31.85,2023-01-08,South,2023,2023-01,0.2
ORD-2945,Desk,Furniture,219.495,14.1,2023-06-01,East,2023,2023-06,0.064
ORD-2946,Pen Set,Office Supplies,41.02,2.21,2025-03-03,Central,2025,2025-03,0.054
ORD-2947,Stapler,Office Supplies,11.04,0.94,2025-07-20,Central,2025,2025-07,0.085
ORD-2948,Monitor,Technology,179.04,35.14,2024-08-10,West,2024,2024-08,0.196
ORD-2949,Monitor,Technology,569.04,85.21,2023-02-12,Central,2023,2023-02,0.15
ORD-2950,Tablet,Technology,548.7,131.99,2025-04-03,West,2025,2025-04,0.241
ORD-2951,Phone,Technology,532.69,135.14,2025-08-01,South,2025,2025-08,0.254
ORD-2952,Printer,Technology,34.32,3.11,2025-03-27,Central,2025,2025-03,0.091
ORD-2953,Binder,Office Supplies,24.25,2.56,2025-01-14,West,2025,2025-01,0.106
ORD-2954,Printer,Technology,619.27,194.6,2024-03-13,Central,2024,2024-03,0.314
ORD-2955,Printer,Technology,346.71,53.27,2023-04-15,South,2023,2023-04,0.154
ORD-2956,Pen Set,Office Supplies,24.48,8.27,2024-01-05,South,2024,2024-01,0.338
ORD-2957,Binder,Office Supplies,39.3,9.25,2023-11-16,Central,2023,2023-11,0.235
ORD-2958,Table,Furniture,506.69,27.02,2025-08-17,Central,2025,2025-08,0.053
ORD-2959,Printer,Technology,260.1,67.02,2023-07-18,East,2023,2023-07,0.258
ORD-2960,Bookcase,Furniture,50.58,16.53,2024-10-03,East,2024,2024-10,0.327
ORD-2961,Bookcase,Furniture,188.04,72.17,2025-01-13,East,2025,2025-01,0.384
ORD-2962,Phone,Technology,31.72,3.84,2023-12-25,Central,2023,2023-12,0.121
ORD-2963,Desk,Furniture,514.54,182.22,2023-08-31,South,2023,2023-08,0.354
ORD-2964,Pen Set,Office Supplies,23.24,4.01,2024-05-25,Central,2024,2024-05,0.173
ORD-2965,Laptop,Technology,91.53,24.94,2023-10-05,East,2023,2023-10,0.272
ORD-2966,Sofa,Furniture,226.32,12.34,2025-06-22,Central,2025,2025-06,0.055
ORD-2967,Tablet,Technology,336.6,76.67,2024-11-26,Central,2024,2024-11,0.228
ORD-2968,Sofa,Furniture,180.23,33.12,2025-03-17,Central,2025,2025-03,0.184
ORD-2969,Binder,Office Supplies,50.89,6.43,2024-08-21,Central,2024,2024-08,0.126
ORD-2970,Pen Set,Office Supplies,42.12,7.57,2025-05-05,East,2025,2025-05,0.18
ORD-2971,Stapler,Office Supplies,26.03,3.19,2025-09-29,East,2025,2025-09,0.123
ORD-2972,Stapler,Office Supplies,18.95,1.89,2025-07-08,Central,2025,2025-07,0.1
ORD-2973,Pen Set,Office Supplies,38.93,8.4,2024-11-12,East,2024,2024-11,0.216
ORD-2974,Paper,Office Supplies,17.55,6.62,2024-09-11,East,2024,2024-09,0.377
ORD-2975,Bookcase,Furniture,288.04,38.65,2024-11-18,South,2024,2024-11,0.134
ORD-2976,Phone,Technology,902.88,291.03,2023-09-29,Central,2023,2023-09,0.322
ORD-2977,Printer,Technology,920.19,190.41,2023-06-20,Central,2023,2023-06,0.207
ORD-2978,Stapler,Office Supplies,46.03,14.5,2023-02-17,East,2023,2023-02,0.315
ORD-2979,Desk,Furniture,44.66,0.3,2023-05-14,Central,2023,2023-05,0.007
ORD-2980,Chair,Furniture,350.0,54.02,2024-11-29,East,2024,2024-11,0.154
ORD-2981,Pen Set,Office Supplies,58.89,9.41,2023-08-05,Central,2023,2023-08,0.16
ORD-2982,Paper,Office Supplies,53.03,15.26,2023-07-07,West,2023,2023-07,0.288
ORD-2983,Binder,Office Supplies,35.74,7.22,2023-04-13,West,2023,2023-04,0.202
ORD-2984,Table,Furniture,158.36,48.24,2025-10-11,West,2025,2025-10,0.305
ORD-2985,Envelope,Office Supplies,36.85,3.2,2025-06-25,Unknown,2025,2025-06,0.087
ORD-2986,Bookcase,Furniture,213.12,48.34,2024-01-23,West,2024,2024-01,0.227
ORD-2987,Bookcase,Furniture,194.47,81.53,2023-11-29,West,2023,2023-11,0.419
ORD-2988,Tablet,Technology,239.02,92.24,2024-03-22,Central,2024,2024-03,0.386
ORD-2989,Paper,Office Supplies,33.16,11.89,2024-07-30,Central,2024,2024-07,0.359
ORD-2990,Laptop,Technology,720.61,65.68,2023-06-13,South,2023,2023-06,0.091
ORD-2991,Paper,Office Supplies,55.77,16.42,2025-01-10,Central,2025,2025-01,0.294
ORD-2992,Stapler,Office Supplies,54.66,23.51,2025-07-12,Central,2025,2025-07,0.43
ORD-2993,Phone,Technology,144.94,20.53,2024-01-25,Central,2024,2024-01,0.142
ORD-2994,Phone,Technology,504.07,-80.63,2024-10-26,South,2024,2024-10,-0.16
ORD-2995,Phone,Technology,831.84,309.35,2023-11-09,South,2023,2023-11,0.372
ORD-2996,Desk,Furniture,323.08,114.28,2025-02-20,Central,2025,2025-02,0.354
ORD-2997,Table,Furniture,409.48,-8.93,2023-11-06,West,2023,2023-11,-0.022
ORD-2998,Phone,Technology,272.71,82.15,2024-07-08,West,2024,2024-07,0.301
ORD-2999,Tablet,Technology,332.01,44.19,2024-04-11,Central,2024,2024-04,0.133
ORD-3000,Monitor,Technology,409.84,74.13,2023-05-03,South,2023,2023-05,0.181
ORD-3001,Pen Set,Office Supplies,15.91,5.51,2023-10-17,Central,2023,2023-10,0.346
ORD-3002,Phone,Technology,240.65,-6.65,2024-09-22,East,2024,2024-09,-0.028
ORD-3003,Pen Set,Office Supplies,70.75,22.75,2023-09-23,East,2023,2023-09,0.322
ORD-3004,Binder,Office Supplies,100.33,2.18,2025-08-27,Central,2025,2025-08,0.022
ORD-3005,Bookcase,Furniture,221.59,11.06,2024-10-02,West,2024,2024-10,0.05
ORD-3006,Tablet,Technology,376.04,24.77,2024-11-09,Central,2024,2024-11,0.066
ORD-3007,Envelope,Office Supplies,28.95,3.21,2024-04-30,West,2024,2024-04,0.111
ORD-3008,Bookcase,Furniture,120.5,39.84,2025-02-25,East,2025,2025-02,0.331
ORD-3009,Phone,Technology,230.64,26.69,2023-05-18,Central,2023,2023-05,0.116
ORD-3010,Monitor,Technology,183.52,40.34,2023-05-01,Central,2023,2023-05,0.22
ORD-3011,Tablet,Technology,139.47,29.88,2023-10-27,South,2023,2023-10,0.214
ORD-3012,Tablet,Technology,380.8,50.27,2024-01-21,West,2024,2024-01,0.132
ORD-3013,Paper,Office Supplies,23.17,3.72,2025-12-08,West,2025,2025-12,0.161
ORD-3014,Laptop,Technology,336.83,62.99,2024-06-18,Central,2024,2024-06,0.187
ORD-3015,Pen Set,Office Supplies,25.03,11.57,2025-01-24,East,2025,2025-01,0.462
ORD-3016,Pen Set,Office Supplies,25.76,2.25,2025-06-28,West,2025,2025-06,0.087
ORD-3017,Monitor,Technology,1113.21,-40.52,2024-08-06,South,2024,2024-08,-0.036
ORD-3018,Chair,Furniture,264.5,74.8,2025-09-04,Central,2025,2025-09,0.283
ORD-3019,Paper,Office Supplies,43.53,9.73,2024-10-25,South,2024,2024-10,0.224
ORD-3020,Bookcase,Furniture,274.32,64.21,2023-03-22,Central,2023,2023-03,0.234
ORD-3021,Table,Furniture,178.88,18.73,2023-05-20,East,2023,2023-05,0.105
ORD-3022,Binder,Office Supplies,36.44,4.66,2025-01-07,East,2025,2025-01,0.128
ORD-3023,Table,Furniture,638.14,158.32,2023-05-08,South,2023,2023-05,0.248
ORD-3024,Sofa,Furniture,92.08,11.62,2024-02-29,East,2024,2024-02,0.126
ORD-3025,Monitor,Technology,117.77,1.86,2023-04-26,West,2023,2023-04,0.016
ORD-3026,Binder,Office Supplies,19.11,3.11,2023-03-28,South,2023,2023-03,0.163
ORD-3027,Sofa,Furniture,225.36,30.31,2024-10-23,Central,2024,2024-10,0.134
ORD-3028,Stapler,Office Supplies,51.59,12.87,2023-02-18,South,2023,2023-02,0.249
ORD-3029,Desk,Furniture,539.37,16.46,2024-03-03,East,2024,2024-03,0.031
ORD-3030,Sofa,Furniture,314.54,-10.16,2025-11-08,Central,2025,2025-11,-0.032
ORD-3031,Paper,Office Supplies,42.8,10.22,2024-06-28,Central,2024,2024-06,0.239
ORD-3032,Sofa,Furniture,365.44,64.99,2024-11-16,Central,2024,2024-11,0.178
ORD-3033,Stapler,Office Supplies,20.46,-1.89,2023-03-01,South,2023,2023-03,-0.092
ORD-3034,Monitor,Technology,292.16,45.72,2023-08-19,West,2023,2023-08,0.156
ORD-3035,Desk,Furniture,91.34,27.04,2024-03-14,Central,2024,2024-03,0.296
ORD-3036,Desk,Furniture,127.14,23.33,2024-03-20,Central,2024,2024-03,0.183
ORD-3037,Bookcase,Furniture,313.32,34.35,2025-10-20,West,2025,2025-10,0.11
ORD-3038,Tablet,Technology,297.6,57.4,2025-10-03,West,2025,2025-10,0.193
ORD-3039,Binder,Office Supplies,29.32,-0.2,2023-08-08,East,2023,2023-08,-0.007
ORD-3040,Bookcase,Furniture,1091.7,287.89,2024-09-13,East,2024,2024-09,0.264
ORD-3041,Chair,Furniture,110.44,1.18,2024-03-16,Central,2024,2024-03,0.011
ORD-3042,Laptop,Technology,446.46,81.93,2025-05-05,Central,2025,2025-05,0.184
ORD-3043,Bookcase,Furniture,352.49,99.37,2024-06-22,West,2024,2024-06,0.282
ORD-3044,Chair,Furniture,72.92,11.92,2025-09-02,East,2025,2025-09,0.163
ORD-3045,Tablet,Technology,520.45,269.55,2024-07-07,Central,2024,2024-07,0.518
ORD-3046,Binder,Office Supplies,11.4,-0.17,2023-05-14,West,2023,2023-05,-0.015
ORD-3047,Phone,Technology,300.94,70.18,2023-12-25,South,2023,2023-12,0.233
ORD-3048,Bookcase,Furniture,1224.95,182.54,2025-09-08,Central,2025,2025-09,0.149
ORD-3049,Desk,Furniture,285.64,75.25,2023-01-04,South,2023,2023-01,0.263
ORD-3050,Tablet,Technology,749.03,147.12,2024-04-19,South,2024,2024-04,0.196
ORD-3051,Sofa,Furniture,198.88,-20.0,2025-07-23,Central,2025,2025-07,-0.101
ORD-3052,Tablet,Technology,717.03,253.14,2024-10-18,West,2024,2024-10,0.353
ORD-3053,Printer,Technology,153.9,32.5,2024-12-12,South,2024,2024-12,0.211
ORD-3054,Tablet,Technology,27.05,7.09,2025-01-07,South,2025,2025-01,0.262
ORD-3055,Bookcase,Furniture,196.3,15.48,2025-08-13,Central,2025,2025-08,0.079
ORD-3056,Bookcase,Furniture,223.82,47.5,2024-11-30,West,2024,2024-11,0.212
ORD-3057,Binder,Office Supplies,24.42,3.58,2025-03-22,West,2025,2025-03,0.147
ORD-3058,Envelope,Office Supplies,25.13,-0.53,2025-11-30,Unknown,2025,2025-11,-0.021
ORD-3059,Binder,Office Supplies,14.03,3.02,2024-11-16,West,2024,2024-11,0.215
ORD-3060,Tablet,Technology,131.92,36.74,2025-12-07,South,2025,2025-12,0.279
ORD-3061,Pen Set,Office Supplies,50.42,19.79,2024-04-07,East,2024,2024-04,0.393
ORD-3062,Chair,Furniture,76.38,8.33,2025-10-11,East,2025,2025-10,0.109
ORD-3063,Table,Furniture,60.6,24.48,2024-03-04,Central,2024,2024-03,0.404
ORD-3064,Chair,Furniture,357.69,40.98,2024-08-28,East,2024,2024-08,0.115
ORD-3065,Chair,Furniture,38.87,8.93,2025-07-15,Central,2025,2025-07,0.23
ORD-3066,Laptop,Technology,410.13,50.68,2024-12-03,Central,2024,2024-12,0.124
ORD-3067,Pen Set,Office Supplies,21.23,7.83,2025-10-03,East,2025,2025-10,0.369
ORD-3068,Phone,Technology,35.75,4.21,2023-07-20,South,2023,2023-07,0.118
ORD-3069,Pen Set,Office Supplies,62.36,1.81,2025-02-17,East,2025,2025-02,0.029
ORD-3070,Printer,Technology,264.15,-9.32,2023-06-19,East,2023,2023-06,-0.035
ORD-3071,Table,Furniture,193.77,39.94,2024-11-21,South,2024,2024-11,0.206
ORD-3072,Tablet,Technology,201.48,26.92,2024-03-19,South,2024,2024-03,0.134
ORD-3073,Paper,Office Supplies,16.83,5.51,2023-05-22,South,2023,2023-05,0.327
ORD-3074,Tablet,Technology,75.81,17.11,2024-06-02,East,2024,2024-06,0.226
ORD-3075,Printer,Technology,368.84,21.44,2023-03-23,West,2023,2023-03,0.058
ORD-3076,Chair,Furniture,346.75,-0.02,2025-09-14,Unknown,2025,2025-09,-0.0
ORD-3077,Binder,Office Supplies,16.58,2.02,2023-03-31,South,2023,2023-03,0.122
ORD-3078,Pen Set,Office Supplies,28.8,0.35,2025-06-29,West,2025,2025-06,0.012
ORD-3079,Desk,Furniture,56.7,18.31,2023-02-18,West,2023,2023-02,0.323
ORD-3080,Sofa,Furniture,588.96,108.67,2023-08-06,Central,2023,2023-08,0.185
ORD-3081,Pen Set,Office Supplies,62.66,27.01,2023-05-14,East,2023,2023-05,0.431
ORD-3082,Phone,Technology,334.28,54.07,2023-10-09,West,2023,2023-10,0.162
ORD-3083,Binder,Office Supplies,61.66,9.74,2025-02-03,South,2025,2025-02,0.158
ORD-3084,Binder,Office Supplies,19.2,7.31,2023-08-26,South,2023,2023-08,0.381
ORD-3085,Table,Furniture,104.1,20.0,2025-01-31,East,2025,2025-01,0.192
ORD-3086,Stapler,Office Supplies,45.24,6.87,2024-09-13,East,2024,2024-09,0.152
ORD-3087,Monitor,Technology,161.76,50.25,2025-08-30,West,2025,2025-08,0.311
ORD-3088,Envelope,Office Supplies,39.28,10.11,2023-10-27,East,2023,2023-10,0.257
ORD-3089,Table,Furniture,86.54,17.27,2023-12-04,East,2023,2023-12,0.2
ORD-3090,Monitor,Technology,137.37,-4.16,2025-04-12,Central,2025,2025-04,-0.03
ORD-3091,Laptop,Technology,166.83,35.11,2025-02-04,West,2025,2025-02,0.21
ORD-3092,Binder,Office Supplies,21.34,1.37,2025-11-09,South,2025,2025-11,0.064
ORD-3093,Desk,Furniture,114.46,18.43,2025-10-15,Central,2025,2025-10,0.161
ORD-3094,Sofa,Furniture,143.25,54.55,2023-10-26,East,2023,2023-10,0.381
ORD-3095,Phone,Technology,470.9,161.47,2024-09-13,Central,2024,2024-09,0.343
ORD-3096,Tablet,Technology,1052.95,22.63,2025-03-01,South,2025,2025-03,0.021
ORD-3097,Envelope,Office Supplies,53.11,7.7,2025-08-19,West,2025,2025-08,0.145
ORD-3098,Envelope,Office Supplies,27.97,6.69,2024-05-30,East,2024,2024-05,0.239
ORD-3099,Envelope,Office Supplies,54.87,2.64,2024-10-03,West,2024,2024-10,0.048
ORD-3100,Bookcase,Furniture,45.93,9.02,2024-01-28,Central,2024,2024-01,0.196
ORD-3101,Tablet,Technology,349.93,92.51,2024-01-21,South,2024,2024-01,0.264
ORD-3102,Stapler,Office Supplies,26.11,4.31,2025-01-10,West,2025,2025-01,0.165
ORD-3103,Tablet,Technology,524.38,233.35,2023-08-29,West,2023,2023-08,0.445
ORD-3104,Sofa,Furniture,136.39,25.12,2024-01-10,Central,2024,2024-01,0.184
ORD-3105,Phone,Technology,99.38,25.08,2025-07-29,Central,2025,2025-07,0.252
ORD-3106,Laptop,Technology,333.305,130.94,2025-03-16,South,2025,2025-03,0.393
ORD-3107,Phone,Technology,212.61,35.5,2025-11-12,Central,2025,2025-11,0.167
ORD-3108,Phone,Technology,254.89,59.55,2025-09-02,East,2025,2025-09,0.234
ORD-3109,Bookcase,Furniture,131.34,28.26,2023-03-26,East,2023,2023-03,0.215
ORD-3110,Monitor,Technology,119.38,24.92,2025-05-16,East,2025,2025-05,0.209
ORD-3111,Chair,Furniture,307.08,58.75,2024-07-21,Central,2024,2024-07,0.191
ORD-3112,Envelope,Office Supplies,19.82,7.35,2024-12-25,Central,2024,2024-12,0.371
ORD-3113,Monitor,Technology,216.92,52.02,2025-02-23,West,2025,2025-02,0.24
ORD-3114,Sofa,Furniture,365.17,21.98,2025-09-22,Central,2025,2025-09,0.06
ORD-3115,Table,Furniture,313.77,45.75,2023-12-22,West,2023,2023-12,0.146
ORD-3116,Stapler,Office Supplies,49.56,11.7,2025-03-02,South,2025,2025-03,0.236
ORD-3117,Phone,Technology,123.28,12.36,2023-11-04,South,2023,2023-11,0.1
ORD-3118,Laptop,Technology,142.25,21.95,2024-02-25,Central,2024,2024-02,0.154
ORD-3119,Stapler,Office Supplies,54.97,-2.69,2023-02-12,Central,2023,2023-02,-0.049
ORD-3120,Binder,Office Supplies,25.81,4.46,2023-10-23,Central,2023,2023-10,0.173
ORD-3121,Monitor,Technology,472.43,18.28,2024-02-29,South,2024,2024-02,0.039
ORD-3122,Stapler,Office Supplies,39.64,17.5,2025-02-16,West,2025,2025-02,0.441
ORD-3123,Binder,Office Supplies,38.96,11.24,2025-07-15,East,2025,2025-07,0.289
ORD-3124,Phone,Technology,309.83,148.43,2025-10-02,East,2025,2025-10,0.479
ORD-3125,Printer,Technology,277.22,46.21,2024-04-13,Central,2024,2024-04,0.167
ORD-3126,Desk,Furniture,174.75,-9.76,2025-11-25,West,2025,2025-11,-0.056
ORD-3127,Printer,Technology,213.56,19.89,2024-04-13,East,2024,2024-04,0.093
ORD-3128,Envelope,Office Supplies,26.33,0.23,2024-05-27,East,2024,2024-05,0.009
ORD-3129,Monitor,Technology,361.56,34.08,2024-07-24,South,2024,2024-07,0.094
ORD-3130,Sofa,Furniture,244.07,67.96,2024-04-19,East,2024,2024-04,0.278
ORD-3131,Binder,Office Supplies,54.4,7.97,2025-08-21,Central,2025,2025-08,0.147
ORD-3132,Sofa,Furniture,756.34,146.09,2023-05-18,East,2023,2023-05,0.193
ORD-3133,Paper,Office Supplies,27.77,-2.47,2025-01-25,South,2025,2025-01,-0.089
ORD-3134,Chair,Furniture,219.24,75.7,2023-12-18,Central,2023,2023-12,0.345
ORD-3135,Paper,Office Supplies,60.41,19.46,2023-10-04,South,2023,2023-10,0.322
ORD-3136,Sofa,Furniture,125.43,23.7,2024-07-25,Central,2024,2024-07,0.189
ORD-3137,Binder,Office Supplies,60.59,22.09,2023-03-28,West,2023,2023-03,0.365
ORD-3138,Tablet,Technology,483.43,89.88,2025-03-19,South,2025,2025-03,0.186
ORD-3139,Tablet,Technology,566.83,40.27,2025-04-09,Central,2025,2025-04,0.071
ORD-3140,Pen Set,Office Supplies,34.25,2.73,2023-03-16,West,2023,2023-03,0.08
ORD-3141,Laptop,Technology,714.47,99.34,2025-02-22,South,2025,2025-02,0.139
ORD-3142,Chair,Furniture,317.05,64.11,2025-06-10,West,2025,2025-06,0.202
ORD-3143,Binder,Office Supplies,44.83,2.3,2025-03-22,Central,2025,2025-03,0.051
ORD-3144,Printer,Technology,805.34,15.79,2025-03-28,South,2025,2025-03,0.02
ORD-3145,Monitor,Technology,821.27,153.25,2023-04-16,South,2023,2023-04,0.187
ORD-3146,Bookcase,Furniture,150.52,49.15,2023-04-19,Central,2023,2023-04,0.327
ORD-3147,Laptop,Technology,379.13,9.24,2024-12-27,Central,2024,2024-12,0.024
ORD-3148,Laptop,Technology,200.81,42.51,2024-11-09,Central,2024,2024-11,0.212
ORD-3149,Desk,Furniture,211.89,48.27,2023-05-03,Central,2023,2023-05,0.228
ORD-3150,Table,Furniture,260.5,41.8,2024-11-15,South,2024,2024-11,0.16
ORD-3151,Printer,Technology,165.2,62.37,2025-11-24,East,2025,2025-11,0.378
ORD-3152,Tablet,Technology,1524.44,317.03,2025-11-02,East,2025,2025-11,0.208
ORD-3153,Printer,Technology,190.18,48.49,2024-07-01,South,2024,2024-07,0.255
ORD-3154,Pen Set,Office Supplies,19.17,0.84,2025-03-18,Central,2025,2025-03,0.044
ORD-3155,Desk,Furniture,280.06,38.82,2024-02-01,South,2024,2024-02,0.139
ORD-3156,Envelope,Office Supplies,34.95,3.28,2024-03-07,Central,2024,2024-03,0.094
ORD-3157,Phone,Technology,188.7,12.37,2024-03-24,East,2024,2024-03,0.066
ORD-3158,Laptop,Technology,474.59,73.64,2025-07-30,East,2025,2025-07,0.155
ORD-3159,Phone,Technology,141.7,11.12,2024-11-08,Central,2024,2024-11,0.078
ORD-3160,Envelope,Office Supplies,56.3,9.36,2024-05-17,Central,2024,2024-05,0.166
ORD-3161,Tablet,Technology,382.96,59.6,2025-10-18,Central,2025,2025-10,0.156
ORD-3162,Stapler,Office Supplies,22.83,7.32,2023-08-07,Central,2023,2023-08,0.321
ORD-3163,Desk,Furniture,565.66,45.93,2023-11-10,South,2023,2023-11,0.081
ORD-3164,Phone,Technology,282.2,114.07,2024-11-09,South,2024,2024-11,0.404
ORD-3165,Paper,Office Supplies,35.68,1.41,2023-04-27,Central,2023,2023-04,0.04
ORD-3166,Laptop,Technology,114.66,35.64,2025-01-28,Central,2025,2025-01,0.311
ORD-3167,Phone,Technology,216.54,-34.62,2025-04-10,West,2025,2025-04,-0.16
ORD-3168,Bookcase,Furniture,467.08,83.15,2024-10-31,West,2024,2024-10,0.178
ORD-3169,Chair,Furniture,349.2,118.49,2025-05-27,West,2025,2025-05,0.339
ORD-3170,Binder,Office Supplies,106.82,43.48,2023-01-05,East,2023,2023-01,0.407
ORD-3171,Printer,Technology,163.26,19.81,2023-03-24,East,2023,2023-03,0.121
ORD-3172,Paper,Office Supplies,24.87,6.64,2023-01-01,East,2023,2023-01,0.267
ORD-3173,Phone,Technology,473.06,1.0,2024-07-01,East,2024,2024-07,0.002
ORD-3174,Stapler,Office Supplies,28.4,5.6,2023-05-14,West,2023,2023-05,0.197
ORD-3175,Envelope,Office Supplies,55.96,1.24,2025-10-13,East,2025,2025-10,0.022
ORD-3176,Monitor,Technology,63.17,19.98,2025-07-15,South,2025,2025-07,0.316
ORD-3177,Pen Set,Office Supplies,32.13,8.53,2024-04-26,South,2024,2024-04,0.265
ORD-3178,Desk,Furniture,36.62,4.92,2023-11-01,South,2023,2023-11,0.134
ORD-3179,Desk,Furniture,69.64,31.24,2025-07-08,East,2025,2025-07,0.449
ORD-3180,Printer,Technology,154.92,45.81,2025-09-13,West,2025,2025-09,0.296
ORD-3181,Envelope,Office Supplies,29.54,2.74,2024-03-05,Central,2024,2024-03,0.093
ORD-3182,Monitor,Technology,317.77,73.09,2023-05-16,Central,2023,2023-05,0.23
ORD-3183,Monitor,Technology,744.62,41.14,2025-08-07,South,2025,2025-08,0.055
ORD-3184,Phone,Technology,339.14,105.12,2024-10-31,West,2024,2024-10,0.31
ORD-3185,Binder,Office Supplies,19.41,3.4,2023-12-03,East,2023,2023-12,0.175
ORD-3186,Monitor,Technology,54.62,0.45,2023-10-15,East,2023,2023-10,0.008
